Instrument,SoldQuantity,BuyAvg,BuyValue,SellAvg,SellValue,NetRealizedPnL,RealisedGLPerc,CloseQuantityAsOnLastDay,BuyAvgOpenPrice,SellAvgPrice,CMP,NetUnrealizedPnL,NetUnrealizedPnlPerc,TotalGL,TotalGLPerc,DayGL,DayGLPerc,AssetType
BANDHANBNK-OPT-28Oct2021-CE-300-NSE,32400,13.84,448560,13.92,451008,2448,0.55%,0,0,0,0,0,0,2448,0.55%,,%,FnO
BANDHANBNK-OPT-29Jul2021-CE-330-NSE,10800,9.32,100656,9.23,99684,-972,-0.97%,0,0,0,0,0,0,-972,-0.97%,,%,FnO
BANKBARODA-OPT-24Feb2022-CE-105-NSE,35100,6.41,224836.38,7.44,261143.12,36306.74,16.15%,0,0,0,0,0,0,36306.74,16.15%,,%,FnO
BANKNIFTY-FUT-24Feb2022-NSE,3025,38506.74,116482885.7,38612.25,116802061.2,319175.49,0.27%,0,0,0,0,0,0,319175.49,0.27%,,%,FnO
BANKNIFTY-FUT-24Jun2021-NSE,1500,35100.75,52651120,35210.76,52816135,165015,0.31%,0,0,0,0,0,0,165015,0.31%,,%,FnO
BANKNIFTY-FUT-25Nov2021-NSE,1000,39751.18,39751175,39489.51,39489510,-261665,-0.66%,0,0,0,0,0,0,-261665,-0.66%,,%,FnO
BANKNIFTY-FUT-26Aug2021-NSE,500,35590.79,17795395,35140.47,17570235,-225160,-1.28%,0,0,0,0,0,0,-225160,-1.27%,,%,FnO
BANKNIFTY-FUT-27Jan2022-NSE,1000,37026.37,37026370.89,37363.43,37363426.23,337055.34,0.91%,0,0,0,0,0,0,337055.34,0.91%,,%,FnO
BANKNIFTY-FUT-27May2021-NSE,1500,33944.28,50916420,33857.63,50786445,-129975,-0.26%,0,0,0,0,0,0,-129975,-0.26%,,%,FnO
BANKNIFTY-FUT-28Oct2021-NSE,500,39707.07,19853535,39763.95,19881975,28440,0.14%,0,0,0,0,0,0,28440,0.14%,,%,FnO
BANKNIFTY-FUT-29Apr2021-NSE,1500,31987.59,47981380,32530.94,48796410,815030,1.70%,0,0,0,0,0,0,815030,1.70%,,%,FnO
BANKNIFTY-FUT-29Jul2021-NSE,500,35766.82,17883410,34777.5,17388750,-494660,-2.84%,0,0,0,0,0,0,-494660,-2.77%,,%,FnO
BANKNIFTY-FUT-30Dec2021-NSE,25,37206.63,930165.75,37620.49,940512.25,10346.5,1.11%,0,0,0,0,0,0,10346.5,1.11%,,%,FnO
BANKNIFTY-FUT-31Mar2022-NSE,3200,35008.03,112025685.7,34867.32,111575436.5,-450249.24,-0.40%,0,0,0,0,0,0,-450249.24,-0.40%,,%,FnO
BANKNIFTY-OPT-01Apr2021-CE-33700-NSE,500,178.89,89445,39.22,19610,-69835,-78.08%,0,0,0,0,0,0,-69835,-78.08%,,%,FnO
BANKNIFTY-OPT-01Apr2021-CE-34000-NSE,500,34.72,17360,43.08,21540,4180,24.08%,0,0,0,0,0,0,4180,24.08%,,%,FnO
BANKNIFTY-OPT-01Apr2021-PE-33000-NSE,1000,0,0,61.24,61240,61240,0.00%,0,0,0,0,0,0,61240,0.00%,,%,FnO
BANKNIFTY-OPT-01Apr2021-PE-33300-NSE,500,5.91,2955,46.46,23230,20275,686.13%,0,0,0,0,0,0,20275,686.13%,,%,FnO
BANKNIFTY-OPT-01Apr2021-PE-33500-NSE,500,12.45,6225,44.33,22165,15940,256.06%,0,0,0,0,0,0,15940,256.06%,,%,FnO
BANKNIFTY-OPT-01Apr2021-PE-33700-NSE,500,39.21,19605,45.63,22815,3210,16.37%,0,0,0,0,0,0,3210,16.37%,,%,FnO
BANKNIFTY-OPT-01Jul2021-CE-34700-NSE,2000,9.73,19460,62.14,124280,104820,538.64%,0,0,0,0,0,0,104820,538.64%,,%,FnO
BANKNIFTY-OPT-01Jul2021-CE-34800-NSE,4000,15.42,61680,0.52,2080,-59600,-96.63%,0,0,0,0,0,0,-59600,-96.63%,,%,FnO
BANKNIFTY-OPT-01Jul2021-CE-35000-NSE,2000,507.5,1015000,470.76,941520,-73480,-7.24%,0,0,0,0,0,0,-73480,-7.24%,,%,FnO
BANKNIFTY-OPT-01Jul2021-CE-35200-NSE,3500,6.66,23310,18.83,65915,42605,65.86%,0,0,0,0,0,0,42605,182.78%,,%,FnO
BANKNIFTY-OPT-01Jul2021-CE-35700-NSE,1500,10.81,16215,113.16,169740,153525,90.45%,0,0,0,0,0,0,153525,946.81%,,%,FnO
BANKNIFTY-OPT-01Jul2021-CE-36000-NSE,3000,33.46,100380,121.75,365260,264880,40.06%,0,0,0,0,0,0,264880,263.88%,,%,FnO
BANKNIFTY-OPT-01Jul2021-PE-34500-NSE,6000,67.45,404680,101.92,611540,206860,33.72%,0,0,0,0,0,0,206860,51.12%,,%,FnO
BANKNIFTY-OPT-01Jul2021-PE-34700-NSE,5000,71.59,357950,52.71,263550,-94400,-26.37%,0,0,0,0,0,0,-94400,-26.37%,,%,FnO
BANKNIFTY-OPT-01Jul2021-PE-34800-NSE,2000,49.85,99700,65.2,130400,30700,30.79%,0,0,0,0,0,0,30700,30.79%,,%,FnO
BANKNIFTY-OPT-01Jul2021-PE-35000-NSE,1500,260.98,391470,154.11,231165,-160305,-69.35%,0,0,0,0,0,0,-160305,-40.95%,,%,FnO
BANKNIFTY-OPT-02Dec2021-CE-35500-NSE,1200,376.05,451260,888.24,1065888,614628,136.20%,0,0,0,0,0,0,614628,136.20%,,%,FnO
BANKNIFTY-OPT-02Dec2021-CE-36100-NSE,2200,262.15,576730,353.36,777396,200666,34.79%,0,0,0,0,0,0,200666,34.79%,,%,FnO
BANKNIFTY-OPT-02Dec2021-CE-36200-NSE,1200,295.78,354936,148.12,177744,-177192,-99.69%,0,0,0,0,0,0,-177192,-49.92%,,%,FnO
BANKNIFTY-OPT-02Dec2021-CE-36700-NSE,1750,10.44,18270,36.38,63665,45395,248.47%,0,0,0,0,0,0,45395,248.47%,,%,FnO
BANKNIFTY-OPT-02Dec2021-CE-37500-NSE,1200,59.7,71640,158.96,190752,119112,166.26%,0,0,0,0,0,0,119112,166.26%,,%,FnO
BANKNIFTY-OPT-02Dec2021-CE-37700-NSE,2000,12.84,25680,72.81,145620,119940,82.37%,0,0,0,0,0,0,119940,467.06%,,%,FnO
BANKNIFTY-OPT-02Dec2021-PE-35500-NSE,2000,16.09,32180,161.3,322600,290420,90.02%,0,0,0,0,0,0,290420,902.49%,,%,FnO
BANKNIFTY-OPT-02Dec2021-PE-36000-NSE,5000,99.36,496800,165.71,828530,331730,78.05%,0,0,0,0,0,0,331730,66.77%,,%,FnO
BANKNIFTY-OPT-02Dec2021-PE-36100-NSE,2200,417.57,918654,272.67,599880,-318774,-34.70%,0,0,0,0,0,0,-318774,-34.70%,,%,FnO
BANKNIFTY-OPT-02Dec2021-PE-36500-NSE,2000,523.94,1047880,196.02,392040,-655840,-62.59%,0,0,0,0,0,0,-655840,-62.59%,,%,FnO
BANKNIFTY-OPT-02Sep2021-CE-35800-NSE,2000,225.76,451520,289.47,578940,127420,28.22%,0,0,0,0,0,0,127420,28.22%,,%,FnO
BANKNIFTY-OPT-02Sep2021-CE-36000-NSE,2000,827.4,1654800,350.03,700060,-954740,-136.38%,0,0,0,0,0,0,-954740,-57.70%,,%,FnO
BANKNIFTY-OPT-02Sep2021-CE-36200-NSE,2000,342.23,684460,622.93,1245860,561400,82.02%,0,0,0,0,0,0,561400,82.02%,,%,FnO
BANKNIFTY-OPT-02Sep2021-CE-36500-NSE,2000,125.89,251780,216.44,432880,181100,71.93%,0,0,0,0,0,0,181100,71.93%,,%,FnO
BANKNIFTY-OPT-02Sep2021-CE-36800-NSE,2000,66.53,133060,88.36,176720,43660,24.71%,0,0,0,0,0,0,43660,32.81%,,%,FnO
BANKNIFTY-OPT-02Sep2021-CE-37200-NSE,1200,10.01,12012,41.84,50208,38196,76.08%,0,0,0,0,0,0,38196,317.98%,,%,FnO
BANKNIFTY-OPT-02Sep2021-PE-35000-NSE,1200,14.09,16908,122.1,146520,129612,88.46%,0,0,0,0,0,0,129612,766.57%,,%,FnO
BANKNIFTY-OPT-02Sep2021-PE-35500-NSE,3600,193.23,695628,180.86,651108,-44520,-5.29%,0,0,0,0,0,0,-44520,-6.40%,,%,FnO
BANKNIFTY-OPT-02Sep2021-PE-35800-NSE,2000,370.38,740760,26.49,52980,-687780,-92.85%,0,0,0,0,0,0,-687780,-92.85%,,%,FnO
BANKNIFTY-OPT-02Sep2021-PE-36000-NSE,3200,36.64,117248,172.05,550560,433312,78.70%,0,0,0,0,0,0,433312,369.57%,,%,FnO
