Instrument,SoldQuantity,BuyAvg,BuyValue,SellAvg,SellValue,NetRealizedPnL,RealisedGLPerc,CloseQuantityAsOnLastDay,BuyAvgOpenPrice,SellAvgPrice,CMP,NetUnrealizedPnL,NetUnrealizedPnlPerc,TotalGL,TotalGLPerc,DayGL,DayGLPerc,AssetType
RBLBANK-OPT-30Jul2020-CE-200-NSE,13000,12.71,165230,12.88,167440,2210,1.34%,0,0,0,0,0,0,2210,1.34%,,%,FnO
RBLBANK-OPT-31Dec2020-CE-230-NSE,7800,5.26,41028,6.75,52650,11622,22.07%,0,0,0,0,0,0,11622,28.33%,,%,FnO
RBLBANK-OPT-31Dec2020-PE-205-NSE,7800,0.61,4758,3.89,30342,25584,84.32%,0,0,0,0,0,0,25584,537.70%,,%,FnO
RBLBANK-OPT-31Dec2020-PE-210-NSE,7800,11.61,90558,10.93,85254,-5304,-5.86%,0,0,0,0,0,0,-5304,-5.86%,,%,FnO
RELIANCE-FUT-27Aug2020-NSE,2020,2076.76,4195055.2,2129.39,4301367.8,106312.6,2.47%,0,0,0,0,0,0,106312.6,2.53%,,%,FnO
RELIANCE-FUT-30Apr2020-NSE,2000,1462.34,2924680,1471.51,2943020,18340,0.63%,0,0,0,0,0,0,18340,0.63%,,%,FnO
RELIANCE-FUT-30Jul2020-NSE,2020,1955.55,3950211,1944.52,3927930.4,-22280.6,-0.56%,0,0,0,0,0,0,-22280.6,-0.56%,,%,FnO
RELIANCE-OPT-24Sep2020-CE-2200-NSE,2020,115.21,232724.2,53.26,107585.2,-125139,-116.32%,0,0,0,0,0,0,-125139,-53.77%,,%,FnO
RELIANCE-OPT-24Sep2020-CE-2300-NSE,7070,83.86,592920.5,66.21,468104.7,-124815.8,-21.05%,0,0,0,0,0,0,-124815.8,-21.05%,,%,FnO
RELIANCE-OPT-24Sep2020-CE-2400-NSE,2020,16.9,34138,40.67,82153.4,48015.4,58.45%,0,0,0,0,0,0,48015.4,140.65%,,%,FnO
RELIANCE-OPT-24Sep2020-PE-2100-NSE,2020,15.29,30885.8,43.18,87223.6,56337.8,64.59%,0,0,0,0,0,0,56337.8,182.41%,,%,FnO
RELIANCE-OPT-24Sep2020-PE-2200-NSE,2020,8.44,17048.8,43.92,88718.4,71669.6,80.78%,0,0,0,0,0,0,71669.6,420.38%,,%,FnO
RELIANCE-OPT-26Nov2020-CE-2050-NSE,2020,4.04,8160.8,33.73,68134.6,59973.8,88.02%,0,0,0,0,0,0,59973.8,734.90%,,%,FnO
RELIANCE-OPT-26Nov2020-CE-2100-NSE,2020,59.07,119321.4,38.92,78618.4,-40703,-51.77%,0,0,0,0,0,0,-40703,-34.11%,,%,FnO
RELIANCE-OPT-26Nov2020-PE-1700-NSE,4040,7.64,30865.6,32.13,129785,98919.4,76.22%,0,0,0,0,0,0,98919.4,320.48%,,%,FnO
RELIANCE-OPT-26Nov2020-PE-1900-NSE,2020,104.98,212059.6,30.83,62276.6,-149783,-70.63%,0,0,0,0,0,0,-149783,-70.63%,,%,FnO
RELIANCE-OPT-26Nov2020-PE-1950-NSE,2020,22.05,44541,33.48,67629.6,23088.6,34.14%,0,0,0,0,0,0,23088.6,51.84%,,%,FnO
RELIANCE-OPT-27Aug2020-PE-2000-NSE,2020,64.63,130552.6,53.91,108898.2,-21654.4,-19.89%,0,0,0,0,0,0,-21654.4,-16.59%,,%,FnO
RELIANCE-OPT-27Aug2020-PE-2100-NSE,5050,26.7,134835,22.84,115342,-19493,-14.46%,0,0,0,0,0,0,-19493,-14.46%,,%,FnO
RELIANCE-OPT-28Jan2021-CE-2050-NSE,2000,86.63,173260,24.53,49060,-124200,-253.16%,0,0,0,0,0,0,-124200,-71.68%,,%,FnO
RELIANCE-OPT-28Jan2021-CE-2100-NSE,2000,26.59,53180,22.8,45600,-7580,-14.25%,0,0,0,0,0,0,-7580,-14.25%,,%,FnO
RELIANCE-OPT-28Jan2021-PE-1950-NSE,2000,47.65,95300,29.8,59600,-35700,-59.90%,0,0,0,0,0,0,-35700,-37.46%,,%,FnO
RELIANCE-OPT-28Jan2021-PE-2050-NSE,2000,13.78,27560,63.86,127720,100160,78.42%,0,0,0,0,0,0,100160,363.43%,,%,FnO
RELIANCE-OPT-30Apr2020-CE-1300-NSE,3000,74.18,222540,19.84,59520,-163020,-273.89%,0,0,0,0,0,0,-163020,-73.25%,,%,FnO
RELIANCE-OPT-30Apr2020-CE-1400-NSE,3000,45.25,135750,19.84,59520,-76230,-56.15%,0,0,0,0,0,0,-76230,-56.15%,,%,FnO
RELIANCE-OPT-30Apr2020-PE-1200-NSE,3000,16.15,48450,38.32,114960,66510,57.85%,0,0,0,0,0,0,66510,137.28%,,%,FnO
RELIANCE-OPT-30Apr2020-PE-1300-NSE,3000,12.59,37770,44.86,134580,96810,71.93%,0,0,0,0,0,0,96810,256.31%,,%,FnO
RELIANCE-OPT-30Jul2020-CE-1900-NSE,5050,99.7,503485,119.33,602616.5,99131.5,19.69%,0,0,0,0,0,0,99131.5,19.69%,,%,FnO
RELIANCE-OPT-30Jul2020-CE-2000-NSE,10100,46.78,472478,57.63,582063,109585,-9.06%,0,0,0,0,0,0,109585,23.19%,,%,FnO
RELIANCE-OPT-30Jul2020-PE-1860-NSE,10100,10.59,106959,34.43,347743,240784,69.24%,0,0,0,0,0,0,240784,225.12%,,%,FnO
RELIANCE-OPT-30Jul2020-PE-1900-NSE,5050,69.88,352894,69.34,350167,-2727,-0.78%,0,0,0,0,0,0,-2727,-0.77%,,%,FnO
RELIANCE-OPT-30Jul2020-PE-1960-NSE,5050,75.08,379154,3.86,19493,-359661,-94.86%,0,0,0,0,0,0,-359661,-94.86%,,%,FnO
RELIANCE-OPT-30Jul2020-PE-2020-NSE,11615,9.35,108549.75,25.67,298157.05,189607.3,65.46%,0,0,0,0,0,0,189607.3,174.67%,,%,FnO
RELIANCE-OPT-30Jul2020-PE-2100-NSE,5050,60.85,307292.5,26.94,136047,-171245.5,-55.73%,0,0,0,0,0,0,-171245.5,-55.73%,,%,FnO
RELIANCE-OPT-31Dec2020-CE-2000-NSE,2020,2.94,5938.8,21.54,43510.8,37572,86.35%,0,0,0,0,0,0,37572,632.65%,,%,FnO
RELIANCE-OPT-31Dec2020-CE-2050-NSE,2020,15.59,31491.8,4.76,9615.2,-21876.6,-69.47%,0,0,0,0,0,0,-21876.6,-69.47%,,%,FnO
RELIANCE-OPT-31Dec2020-PE-2000-NSE,2020,16.15,32623,31.73,64094.6,31471.6,49.10%,0,0,0,0,0,0,31471.6,96.47%,,%,FnO
SAIL-FUT-25Jun2020-NSE,31400,32.56,1022384,33.34,1046876,24492,2.40%,0,0,0,0,0,0,24492,2.40%,,%,FnO
SBIN-FUT-25Mar2021-NSE,6000,392.76,2356560,396.4,2378400,21840,0.93%,0,0,0,0,0,0,21840,0.93%,,%,FnO
SBIN-FUT-27Aug2020-NSE,9000,204.93,1844370,203.25,1829250,-15120,-0.83%,0,0,0,0,0,0,-15120,-0.82%,,%,FnO
SBIN-OPT-25Feb2021-PE-390-NSE,6000,0.36,2160,3.14,18840,16680,88.54%,0,0,0,0,0,0,16680,772.22%,,%,FnO
SBIN-OPT-30Apr2020-CE-200-NSE,3000,8.01,24030,7.99,23970,-60,-0.25%,0,0,0,0,0,0,-60,-0.25%,,%,FnO
SIEMENS-FUT-28May2020-NSE,1650,1060.37,1749610.5,1050.71,1733671.5,-15939,-0.91%,0,0,0,0,0,0,-15939,-0.91%,,%,FnO
SRTRANSFIN-FUT-24Sep2020-NSE,2001,704.11,1408924.11,717.78,1436277.78,27353.67,1.94%,0,0,0,0,0,0,27353.67,1.94%,,%,FnO
SRTRANSFIN-FUT-25Jun2020-NSE,7200,628.85,4527750,644.34,4639278,111528,2.46%,0,0,0,0,0,0,111528,2.46%,,%,FnO
SRTRANSFIN-FUT-26Nov2020-NSE,667,928.64,619402.88,946.71,631455.57,12052.69,1.95%,0,0,0,0,0,0,12052.69,1.95%,,%,FnO
SRTRANSFIN-FUT-28Jan2021-NSE,2400,1045.27,2508648,1053.24,2527776,19128,0.76%,0,0,0,0,0,0,19128,0.76%,,%,FnO
SRTRANSFIN-FUT-28May2020-NSE,3000,709.61,2128830,723.71,2171136,42306,1.99%,0,0,0,0,0,0,42306,1.99%,,%,FnO
SRTRANSFIN-FUT-30Jul2020-NSE,3250,710.31,2308507.5,704.62,2290015,-18492.5,-0.80%,0,0,0,0,0,0,-18492.5,-0.80%,,%,FnO
SRTRANSFIN-FUT-31Dec2020-NSE,2001,1095.28,2191655.28,1009.66,2020329.66,-171325.62,-7.82%,0,0,0,0,0,0,-171325.62,-7.82%,,%,FnO
SRTRANSFIN-OPT-25Jun2020-CE-640-NSE,1800,36.05,64890,30.94,55692,-9198,-16.52%,0,0,0,0,0,0,-9198,-14.17%,,%,FnO
SRTRANSFIN-OPT-25Jun2020-CE-700-NSE,3000,17.75,53250,12.81,38430,-14820,-38.56%,0,0,0,0,0,0,-14820,-27.83%,,%,FnO
SRTRANSFIN-OPT-31Dec2020-CE-1040-NSE,2001,18.04,36098.04,17.42,34857.42,-1240.62,-3.56%,0,0,0,0,0,0,-1240.62,-3.44%,,%,FnO
SRTRANSFIN-OPT-31Dec2020-CE-1140-NSE,1334,4.83,6443.22,28.94,38605.96,32162.74,83.31%,0,0,0,0,0,0,32162.74,499.17%,,%,FnO
SRTRANSFIN-OPT-31Dec2020-PE-1000-NSE,2001,54.06,108174.06,83.88,167843.88,59669.82,55.16%,0,0,0,0,0,0,59669.82,55.16%,,%,FnO
SUNTV-FUT-27Aug2020-NSE,4500,406.56,1829520,405.85,1826325,-3195,-0.17%,0,0,0,0,0,0,-3195,-0.17%,,%,FnO
SUNTV-OPT-27Aug2020-CE-420-NSE,6000,9.52,57120,11.59,69540,12420,21.74%,0,0,0,0,0,0,12420,21.74%,,%,FnO
SUNTV-OPT-31Dec2020-CE-500-NSE,9000,14.52,130680,11.98,107820,-22860,-17.49%,0,0,0,0,0,0,-22860,-17.49%,,%,FnO
TATACONSUM-FUT-27Aug2020-NSE,10800,518.28,5597424,518.37,5598396,972,0.02%,0,0,0,0,0,0,972,0.02%,,%,FnO
TATACONSUM-FUT-28Jan2021-NSE,2700,628.7,1697490,630.75,1703025,5535,0.33%,0,0,0,0,0,0,5535,0.33%,,%,FnO
TATACONSUM-FUT-30Jul2020-NSE,21600,435.92,9415872,434.59,9387036,-28836,-0.31%,0,0,0,0,0,0,-28836,-0.31%,,%,FnO
TATACONSUM-OPT-27Aug2020-PE-520-NSE,10800,20.07,216756,16.64,179712,-37044,-17.09%,0,0,0,0,0,0,-37044,-17.09%,,%,FnO
TATACONSUM-OPT-30Jul2020-CE-440-NSE,27000,11.56,312120,7.98,215460,-96660,-30.97%,0,0,0,0,0,0,-96660,-30.97%,,%,FnO
TATAMOTORS-FUT-24Sep2020-NSE,45600,148.57,6774792,149.48,6816060,41268,0.61%,0,0,0,0,0,0,41268,0.61%,,%,FnO
TATAMOTORS-FUT-30Apr2020-NSE,4300,78.21,336303,78.73,338539,2236,0.66%,0,0,0,0,0,0,2236,0.66%,,%,FnO
TATAMOTORS-FUT-31Dec2020-NSE,34200,175.11,5988591,178.11,6091362,102771,1.69%,0,0,0,0,0,0,102771,1.72%,,%,FnO
TATAMOTORS-OPT-24Sep2020-CE-150-NSE,17100,11.26,192546,8.94,152874,-39672,-20.60%,0,0,0,0,0,0,-39672,-20.60%,,%,FnO
TATAMOTORS-OPT-24Sep2020-CE-165-NSE,17100,1.15,19665,3.69,63099,43434,68.83%,0,0,0,0,0,0,43434,220.87%,,%,FnO
TATAMOTORS-OPT-24Sep2020-PE-140-NSE,11400,3,34200,2.99,34086,-114,-0.33%,0,0,0,0,0,0,-114,-0.33%,,%,FnO
TATAMOTORS-OPT-26Nov2020-CE-150-NSE,17100,6.41,109611,3.94,67374,-42237,-38.53%,0,0,0,0,0,0,-42237,-38.53%,,%,FnO
TATAMOTORS-OPT-28Jan2021-CE-180-NSE,17100,9.91,169461,16.83,287793,118332,69.83%,0,0,0,0,0,0,118332,69.83%,,%,FnO
TATAMOTORS-OPT-28Jan2021-CE-270-NSE,11400,10.11,115254,11.73,133722,18468,16.02%,0,0,0,0,0,0,18468,16.02%,,%,FnO
TATAMOTORS-OPT-31Dec2020-CE-180-NSE,17100,10.31,176301,4.24,72504,-103797,-58.87%,0,0,0,0,0,0,-103797,-58.87%,,%,FnO
TATAMOTORS-OPT-31Dec2020-PE-180-NSE,22800,1.45,33060,2.28,51927,18867,46.04%,0,0,0,0,0,0,18867,57.07%,,%,FnO
TATAPOWER-FUT-25Feb2021-NSE,27000,88.71,2395170,89.43,2414610,19440,0.81%,0,0,0,0,0,0,19440,0.81%,,%,FnO
TATAPOWER-FUT-25Mar2021-NSE,27000,108.12,2919240,108.62,2932740,13500,0.46%,0,0,0,0,0,0,13500,0.46%,,%,FnO
TATAPOWER-FUT-28May2020-NSE,36000,30.64,1103040,31.99,1151640,48600,4.41%,0,0,0,0,0,0,48600,4.41%,,%,FnO
TATASTEEL-FUT-24Sep2020-NSE,10200,415.26,4235652,413.65,4219230,-16422,-0.39%,0,0,0,0,0,0,-16422,-0.39%,,%,FnO
TATASTEEL-FUT-25Feb2021-NSE,3400,689.21,2343314,689.83,2345422,2108,0.09%,0,0,0,0,0,0,2108,0.09%,,%,FnO
TATASTEEL-FUT-25Mar2021-NSE,3400,738.11,2509574,738.71,2511614,2040,0.08%,0,0,0,0,0,0,2040,0.08%,,%,FnO
TATASTEEL-FUT-27Aug2020-NSE,15300,369.6,5654931,369.39,5651667,-3264,-0.06%,0,0,0,0,0,0,-3264,-0.06%,,%,FnO
TATASTEEL-FUT-28May2020-NSE,9000,277.17,2494530,277.38,2496420,1890,0.08%,0,0,0,0,0,0,1890,0.08%,,%,FnO
TATASTEEL-FUT-30Jul2020-NSE,10200,357.81,3649611,350.63,3576426,-73185,-2.01%,0,0,0,0,0,0,-73185,-2.01%,,%,FnO
TATASTEEL-FUT-31Dec2020-NSE,5100,632.1,3223710,631.79,3222129,-1581,-0.05%,0,0,0,0,0,0,-1581,-0.05%,,%,FnO
TATASTEEL-OPT-24Sep2020-CE-430-NSE,5100,4.71,24021,5.38,27438,3417,12.45%,0,0,0,0,0,0,3417,14.23%,,%,FnO
TATASTEEL-OPT-25Feb2021-CE-720-NSE,3400,4.91,16694,18.87,64158,47464,73.98%,0,0,0,0,0,0,47464,284.32%,,%,FnO
TATASTEEL-OPT-25Feb2021-PE-700-NSE,5100,34.2,174420,34.9,177990,3570,2.05%,0,0,0,0,0,0,3570,2.05%,,%,FnO
TATASTEEL-OPT-25Mar2021-PE-700-NSE,6800,23.53,160004,22.53,153204,-6800,-4.25%,0,0,0,0,0,0,-6800,-4.25%,,%,FnO
TATASTEEL-OPT-27Aug2020-CE-380-NSE,20400,13.82,281928,12.5,255000,-26928,-9.55%,0,0,0,0,0,0,-26928,-9.55%,,%,FnO
TATASTEEL-OPT-30Jul2020-CE-360-NSE,5100,4.45,22695,6.58,33558,10863,32.37%,0,0,0,0,0,0,10863,47.87%,,%,FnO
TATASTEEL-OPT-30Jul2020-CE-380-NSE,5100,3.16,16116,4.93,25143,9027,35.90%,0,0,0,0,0,0,9027,56.01%,,%,FnO
TECHM-FUT-25Mar2021-NSE,3600,963.25,3467700,966.76,3480336,12636,0.36%,0,0,0,0,0,0,12636,0.36%,,%,FnO
TITAN-FUT-30Jul2020-NSE,3000,1025.15,3075450,1017.92,3053760,-21690,-0.71%,0,0,0,0,0,0,-21690,-0.71%,,%,FnO
TITAN-OPT-29Oct2020-PE-1200-NSE,3750,12.03,45112.5,12.86,48225,3112.5,6.90%,0,0,0,0,0,0,3112.5,6.90%,,%,FnO
TITAN-OPT-30Jul2020-CE-1000-NSE,5250,36.05,189262.5,33.94,178185,-11077.5,-5.85%,0,0,0,0,0,0,-11077.5,-5.85%,,%,FnO
TORNTPHARM-OPT-27Aug2020-PE-2900-NSE,2000,90.19,180380,70.89,141780,-38600,-21.40%,0,0,0,0,0,0,-38600,-21.40%,,%,FnO
TVSMOTOR-FUT-27Aug2020-NSE,8400,429.02,3603768,432.89,3636276,32508,0.90%,0,0,0,0,0,0,32508,0.90%,,%,FnO
TVSMOTOR-FUT-28Jan2021-NSE,9800,518.57,5082014,524.74,5142466,60452,1.19%,0,0,0,0,0,0,60452,1.19%,,%,FnO
UBL-FUT-28May2020-NSE,4200,927.8,3896760,929.82,3905244,8484,0.22%,0,0,0,0,0,0,8484,0.22%,,%,FnO
UJJIVAN-FUT-28May2020-NSE,1700,179.13,304521,182.55,310335,5814,1.87%,0,0,0,0,0,0,5814,1.91%,,%,FnO
UJJIVAN-OPT-30Jul2020-CE-260-NSE,15400,17.02,262108,16.97,261338,-770,-0.29%,0,0,0,0,0,0,-770,-0.29%,,%,FnO
UPL-FUT-27Aug2020-NSE,14300,465.57,6657703,469.77,6717763,60060,0.90%,0,0,0,0,0,0,60060,0.90%,,%,FnO
UPL-FUT-28May2020-NSE,2700,368.16,994032,372.85,1006695,12663,1.27%,0,0,0,0,0,0,12663,1.27%,,%,FnO
UPL-OPT-27Aug2020-CE-480-NSE,3900,12.12,47268,12.47,48633,1365,2.81%,0,0,0,0,0,0,1365,2.89%,,%,FnO
UPL-OPT-31Dec2020-PE-440-NSE,15600,28.46,444028,29.88,466076,22048,4.97%,0,0,0,0,0,0,22048,4.97%,,%,FnO
WIPRO-OPT-28Jan2021-PE-400-NSE,16000,12.73,203680,7.35,117664,-86016,-42.23%,0,0,0,0,0,0,-86016,-42.23%,,%,FnO
ZEEL-OPT-25Feb2021-CE-250-NSE,12000,13.51,162120,16.92,203040,40920,25.24%,0,0,0,0,0,0,40920,25.24%,,%,FnO
ZEEL-OPT-25Jun2020-CE-200-NSE,5100,11.22,57222,14.87,75837,18615,32.53%,0,0,0,0,0,0,18615,32.53%,,%,FnO
