ScriptName,ISIN,BuyQty,BuyRate,BuyVal,SellQty,SellRate,SellVal,LTPRate,LTPVal,NetRealizedPnL,IncomeTax
ADANIENT23Feb2023CE1500.00,NSE-F&O,250,172.17996,43044.99,250,207.69108,51922.77,0,0,8877.78,2663.33
ADANIENT25Aug2022PE2850.00,NSE-F&O,5000,3.817882,19089.41,5000,20.890996,104454.98,0,0,85365.57,25609.67
ADANIENT25Aug2022PE2950.00,NSE-F&O,5000,43.063636,215318.18,5000,12.450516,62252.58,0,0,-153065.6,0
ADANIENT29Sep2022PE3400.00,NSE-F&O,2000,50.044265,100088.53,2000,27.43468,54869.36,0,0,-45219.17,0
ADANIENT29Sep2022PE3700.00,NSE-F&O,2000,100.69939,201398.78,2000,118.828295,237656.59,0,0,36257.81,10877.34
ADANIENT30Jun2022PE2140.00,NSE-F&O,2500,92.14584,230364.6,2500,99.802,249505,0,0,19140.4,5742.12
ADANIENT30Jun2022PE2160.00,NSE-F&O,5000,73.580928,367904.64,5000,123.297764,616488.82,0,0,248584.18,74575.25
AMARAJABAT24Nov2022,NSE-F&O,2000,600.6478,1201295.6,2000,601.029065,1202058.13,0,0,762.53,228.76
AMARAJABAT24Nov2022CE600.00,NSE-F&O,20000,12.22567325,244513.465,20000,13.16734125,263346.825,0,0,18833.36,5650.01
AMARAJABAT25Aug2022CE500.00,NSE-F&O,13000,18.491322,240387.186,13000,21.020074,273260.962,0,0,32873.776,9862.13
AMARAJABAT28Jul2022,NSE-F&O,3000,478.677953,1436033.859,3000,472.885167,1418655.501,0,0,-17378.358,0
AMARAJABAT28Jul2022CE480.00,NSE-F&O,3000,10.5246,31573.8,3000,8.322887,24968.661,0,0,-6605.139,0
AMARAJABAT29Dec2022CE660.00,NSE-F&O,8000,17.866916,142935.328,8000,23.755488,190043.904,0,0,47108.576,14132.57
AMARAJABAT29Dec2022CE680.00,NSE-F&O,8000,14.126956,113015.648,8000,7.823458,62587.664,0,0,-50427.984,0
AMBUJACEM25Jan2023PE500.00,NSE-F&O,7200,16.220436,116787.1392,7200,16.371725,117876.42,0,0,1089.2808,326.78
AMBUJACEM28Jul2022,NSE-F&O,14400,359.458464,5176201.882,14400,360.862364,5196418.042,0,0,20216.16,6064.85
AMBUJACEM29Sep2022CE470.00,NSE-F&O,5400,20.122643,108662.2722,5400,21.465622,115914.3588,0,0,7252.0866,2175.63
AMBUJACEM29Sep2022PE480.00,NSE-F&O,5400,19.021885,102718.179,5400,21.465589,115914.1806,0,0,13196.0016,3958.8
AMBUJACEM29Sep2022PE500.00,NSE-F&O,7200,5.263247,37895.3784,7200,14.723581,106009.7832,0,0,68114.4048,20434.32
AMBUJACEM29Sep2022PE550.00,NSE-F&O,7200,30.329679,218373.6888,7200,20.4421195,147183.2604,0,0,-71190.4284,0
APOLLOTYRE28Jul2022,NSE-F&O,10500,205.031321,2152828.871,10500,204.881491,2151255.656,0,0,-1573.215,0
ASIANPAINT25Jan2023,NSE-F&O,2000,3061.498475,6122996.95,2000,2975.20225,5950404.5,0,0,-172592.45,0
ASIANPAINT25Jan2023CE3050.00,NSE-F&O,2000,67.18252,134365.04,2000,44.76092,89521.84,0,0,-44843.2,0
ASIANPAINT25Jan2023CE3200.00,NSE-F&O,2000,11.39592,22791.84,2000,18.89009,37780.18,0,0,14988.34,4496.5
ASIANPAINT29Dec2022,NSE-F&O,2000,3051.466065,6102932.13,2000,3066.534595,6133069.19,0,0,30137.06,9041.12
AXISBANK28Jul2022,NSE-F&O,3600,668.402067,2406247.441,3600,670.630431,2414269.552,0,0,8022.1104,2406.63
AXISBANK28Jul2022CE670.00,NSE-F&O,8400,17.876133,150159.5172,8400,18.963508,159293.4672,0,0,9133.95,2740.19
AXISBANK28Jul2022CE680.00,NSE-F&O,8400,10.271479,86280.4236,8400,46.004745,386439.858,0,0,300159.4344,90047.83
AXISBANK28Jul2022CE700.00,NSE-F&O,8400,26.882381,225812.0004,8400,3.816629,32059.6836,0,0,-193752.3168,0
AXISBANK29Dec2022CE880.00,NSE-F&O,6000,22.079227,132475.362,6000,33.60733,201643.98,0,0,69168.618,20750.59
AXISBANK29Dec2022CE930.00,NSE-F&O,6000,9.821183,58927.098,6000,9.734253,58405.518,0,0,-521.58,0
BAJFINANCE29Dec2022CE6700.00,NSE-F&O,500,138.13212,69066.06,500,64.78518,32392.59,0,0,-36673.47,0
BAJFINANCE29Dec2022CE7000.00,NSE-F&O,500,45.27122,22635.61,500,50.65108,25325.54,0,0,2689.93,806.98
BALKRISIND25Aug2022,NSE-F&O,1200,2350.482458,2820578.95,1200,2394.36855,2873242.26,0,0,52663.3104,15798.99
BALKRISIND28Jul2022,NSE-F&O,1800,2175.454056,3915817.301,1800,2174.421967,3913959.541,0,0,-1857.7602,0
BALRAMCHIN26May2022PE370.00,NSE-F&O,6400,11.218781,71800.1984,6400,6.431986,41164.7104,0,0,-30635.488,0
BALRAMCHIN26May2022PE390.00,NSE-F&O,6400,12.456578,79722.0992,6400,12.374766,79198.5024,0,0,-523.5968,0
BALRAMCHIN29Dec2022CE400.00,NSE-F&O,32000,10.47777,335288.64,32000,11.9002925,380809.36,0,0,45520.72,13656.22
BALRAMCHIN30Jun2022,NSE-F&O,4800,367.156115,1762349.352,4800,359.40914,1725163.872,0,0,-37185.48,0
BALRAMCHIN30Jun2022CE360.00,NSE-F&O,4800,16.321331,78342.3888,4800,20.465358,98233.7184,0,0,19891.3296,5967.4
BANDHANBNK29Dec2022CE230.00,NSE-F&O,32400,6.664083,215916.2892,32400,8.391751833,271892.7594,0,0,55976.4702,16792.94
BANKNIFTY01Dec2022CE42800.00,NSE-F&O,1400,257.555129,360577.1806,1400,385.61775,539864.85,0,0,179287.6694,53786.3
BANKNIFTY01Dec2022CE43000.00,NSE-F&O,1000,321.6499798,321649.9798,1000,222.7937798,222793.7798,0,0,-98856.2,0
BANKNIFTY01Dec2022CE43300.00,NSE-F&O,700,105.877014,74113.9098,700,134.089986,93862.9902,0,0,19749.0804,5924.72
BANKNIFTY01Dec2022PE42800.00,NSE-F&O,1400,346.677686,485348.7604,1400,229.157743,320820.8402,0,0,-164527.9202,0
BANKNIFTY01Dec2022PE43000.00,NSE-F&O,1100,12.7557,14031.27,1100,158.1139818,173925.38,0,0,159894.11,47968.23
BANKNIFTY01Sep2022CE38300.00,NSE-F&O,2000,1187.586775,2375173.55,2000,310.90055,621801.1,0,0,-1753372.45,0
BANKNIFTY01Sep2022CE38400.00,NSE-F&O,2000,490.92965,981859.3,2000,937.373985,1874747.97,0,0,892888.67,267866.6
BANKNIFTY01Sep2022CE38900.00,NSE-F&O,3000,159.64226,478926.78,3000,444.05111,1332153.33,0,0,853226.55,255967.97
BANKNIFTY01Sep2022CE39200.00,NSE-F&O,1500,37.271187,55906.7805,1500,39.1937,58790.55,0,0,2883.7695,865.13
BANKNIFTY01Sep2022CE39300.00,NSE-F&O,5625,204.5977153,1150862.148,5625,88.98438568,500537.1695,0,0,-650324.9789,0
BANKNIFTY01Sep2022CE39600.00,NSE-F&O,2025,16.129452,32662.1403,2025,15.859348,32115.1797,0,0,-546.9606,0
BANKNIFTY01Sep2022CE39800.00,NSE-F&O,2000,11.05169,22103.38,2000,168.301385,336602.77,0,0,314499.39,94349.82
BANKNIFTY01Sep2022CE40200.00,NSE-F&O,1200,12.865983,15439.1796,1200,76.20525,91446.3,0,0,76007.1204,22802.14
BANKNIFTY01Sep2022PE38300.00,NSE-F&O,2000,11.813385,23626.77,2000,340.007555,680015.11,0,0,656388.34,196916.5
BANKNIFTY01Sep2022PE38400.00,NSE-F&O,2000,445.860085,891720.17,2000,123.3340004,246668.0008,0,0,-645052.1692,0
BANKNIFTY01Sep2022PE38500.00,NSE-F&O,1200,137.960192,165552.2304,1200,36.506058,43807.2696,0,0,-121744.9608,0
BANKNIFTY01Sep2022PE39000.00,NSE-F&O,3700,107.9601055,399452.3904,3700,252.6823245,934924.6008,0,0,535472.2104,160641.66
BANKNIFTY01Sep2022PE39300.00,NSE-F&O,25,71.72,1793,25,136.2528,3406.32,0,0,1613.32,484
BANKNIFTY01Sep2022PE39500.00,NSE-F&O,1200,496.633392,595960.0704,1200,189.028008,226833.6096,0,0,-369126.4608,0
BANKNIFTY01Sep2022PE39900.00,NSE-F&O,25,422.654,10566.35,25,657.1692,16429.23,0,0,5862.88,1758.86
BANKNIFTY02Feb2023CE40600.00,NSE-F&O,1800,18.673983,33613.1694,1800,501.225889,902206.6002,0,0,868593.4308,260578.03
BANKNIFTY02Feb2023CE40700.00,NSE-F&O,900,22.716422,20444.7798,900,71.054944,63949.4496,0,0,43504.6698,13051.4
BANKNIFTY02Feb2023CE41000.00,NSE-F&O,2625,383.023131,1005435.719,2625,142.1878325,373243.0604,0,0,-632192.6586,0
BANKNIFTY02Feb2023CE41100.00,NSE-F&O,1800,299.003728,538206.7104,1800,88.4012,159122.16,0,0,-379084.5504,0
BANKNIFTY02Feb2023CE41500.00,NSE-F&O,900,12.715878,11444.2902,900,63.2199,56897.91,0,0,45453.6198,13636.09
BANKNIFTY02Feb2023CE42000.00,NSE-F&O,2500,151.5891719,378972.9297,2500,121.81332,304533.3,0,0,-74439.6297,0
BANKNIFTY02Feb2023CE43000.00,NSE-F&O,1800,13.5530275,24395.4495,1800,75.590478,136062.8604,0,0,111667.4109,33500.22
BANKNIFTY02Feb2023PE40000.00,NSE-F&O,2250,15.0515956,33866.0901,2250,82.44341324,185497.6798,0,0,151631.5897,45489.48
BANKNIFTY02Feb2023PE40100.00,NSE-F&O,1800,339.980617,611965.1106,1800,62.904256,113227.6608,0,0,-498737.4498,0
BANKNIFTY02Feb2023PE40300.00,NSE-F&O,2725,86.94876709,236935.3903,2725,94.4962529,257502.2892,0,0,20566.89883,6170.07
BANKNIFTY02Feb2023PE40600.00,NSE-F&O,2700,166.6858,450051.66,2700,374.327789,1010685.03,0,0,560633.3703,168190.01
BANKNIFTY02Feb2023PE41000.00,NSE-F&O,2050,412.7451758,846127.6103,2050,276.9949363,567839.6194,0,0,-278287.9909,0
BANKNIFTY02Jun2022CE34500.00,NSE-F&O,1200,519.117167,622940.6004,1200,783.326683,939992.0196,0,0,317051.4192,95115.43
BANKNIFTY02Jun2022CE35300.00,NSE-F&O,1200,351.050125,421260.15,1200,189.014325,226817.19,0,0,-194442.96,0
BANKNIFTY02Jun2022CE35500.00,NSE-F&O,1225,100.67769,123330.1703,1225,154.713608,189524.1698,0,0,66193.99955,19858.2
BANKNIFTY02Jun2022CE35700.00,NSE-F&O,2500,165.138628,412846.57,2500,60.271952,150679.88,0,0,-262166.69,0
BANKNIFTY02Jun2022CE36300.00,NSE-F&O,1000,14.55088,14550.88,1000,147.31006,147310.06,0,0,132759.18,39827.75
BANKNIFTY02Jun2022PE34500.00,NSE-F&O,1000,17.26767,17267.67,1000,149.02313,149023.13,0,0,131755.46,39526.64
BANKNIFTY02Jun2022PE35000.00,NSE-F&O,1000,92.7497,92749.7,1000,89.14066,89140.66,0,0,-3609.04,0
BANKNIFTY02Jun2022PE35300.00,NSE-F&O,1200,58.860808,70632.9696,1200,44.206025,53047.23,0,0,-17585.7396,0
BANKNIFTY02Jun2022PE35500.00,NSE-F&O,1200,24.10355,28924.26,1200,211.060458,253272.5496,0,0,224348.2896,67304.49
BANKNIFTY02Jun2022PE35700.00,NSE-F&O,2000,204.66012,409320.24,2000,311.49166,622983.32,0,0,213663.08,64098.92
BANKNIFTY02Jun2022PE36000.00,NSE-F&O,1200,416.08055,499296.66,1200,705.761908,846914.2896,0,0,347617.6296,104285.29
BANKNIFTY02Mar2023CE40000.00,NSE-F&O,900,342.682389,308414.1501,900,628.532256,565679.0304,0,0,257264.8803,77179.46
BANKNIFTY02Mar2023CE40500.00,NSE-F&O,1925,152.421574,293411.53,1925,147.3801355,283706.7608,0,0,-9704.76915,0
BANKNIFTY02Mar2023CE40800.00,NSE-F&O,1225,58.45178761,71603.43983,1225,67.5400898,82736.61,0,0,11133.17018,3339.95
BANKNIFTY02Mar2023CE40900.00,NSE-F&O,2700,29.46007767,79542.2097,2700,17.453093,47123.3511,0,0,-32418.8586,0
BANKNIFTY02Mar2023CE41100.00,NSE-F&O,900,0,0,900,21.7181,19546.29,0,0,19546.29,5863.89
BANKNIFTY02Mar2023PE39000.00,NSE-F&O,3600,54.0655085,194635.8306,3600,110.835619,399008.2284,0,0,204372.3978,61311.72
BANKNIFTY02Mar2023PE40000.00,NSE-F&O,3100,261.6986648,811265.8608,3100,170.7039519,529182.251,0,0,-282083.6098,0
BANKNIFTY02Mar2023PE40500.00,NSE-F&O,1925,32.733065,63011.15013,1925,85.20174048,164013.3504,0,0,101002.2003,30300.66
BANKNIFTY03Nov2022CE41000.00,NSE-F&O,2000,512.34371,1024687.42,2000,279.37611,558752.22,0,0,-465935.2,0
BANKNIFTY03Nov2022CE41200.00,NSE-F&O,2900,333.919148,968365.5292,2900,348.3511725,1010218.4,0,0,41852.871,12555.86
BANKNIFTY03Nov2022CE41400.00,NSE-F&O,1800,417.656578,751781.8404,1800,229.157672,412483.8096,0,0,-339298.0308,0
BANKNIFTY03Nov2022CE41500.00,NSE-F&O,4000,60.860868,243443.472,4000,243.794038,975176.152,0,0,731732.68,219519.8
BANKNIFTY03Nov2022CE41700.00,NSE-F&O,2000,182.65178,365303.56,2000,110.520355,221040.71,0,0,-144262.85,0
BANKNIFTY03Nov2022CE41900.00,NSE-F&O,2200,63.746559,140242.4298,2200,135.87485,298924.67,0,0,158682.2402,47604.67
BANKNIFTY03Nov2022CE42000.00,NSE-F&O,2000,89.90653,179813.06,2000,0.013685,27.37,0,0,-179785.69,0
BANKNIFTY03Nov2022PE40700.00,NSE-F&O,2900,204.3955242,592747.0202,2900,64.353117,186624.0393,0,0,-406122.9809,0
BANKNIFTY03Nov2022PE41000.00,NSE-F&O,1825,111.901452,204220.1499,1825,81.769474,149229.2901,0,0,-54990.85985,0
BANKNIFTY03Nov2022PE41200.00,NSE-F&O,2900,215.369548,624571.6892,2900,392.7146516,1138872.49,0,0,514300.8005,154290.24
BANKNIFTY03Nov2022PE41500.00,NSE-F&O,3600,346.302861,1246690.3,3600,287.359906,1034495.662,0,0,-212194.638,0
BANKNIFTY03Nov2022PE41800.00,NSE-F&O,900,384.050478,345645.4302,900,408.721156,367849.0404,0,0,22203.6102,6661.08
BANKNIFTY03Nov2022PE42000.00,NSE-F&O,1875,592.458283,1110859.281,1875,797.404544,1495133.52,0,0,384274.2394,115282.27
BANKNIFTY04Aug2022CE36600.00,NSE-F&O,2000,447.261005,894522.01,2000,886.31407,1772628.14,0,0,878106.13,263431.84
BANKNIFTY04Aug2022CE37900.00,NSE-F&O,2000,3.549865,7099.73,2000,220.6142552,441228.5104,0,0,434128.7804,130238.63
BANKNIFTY04Aug2022PE36600.00,NSE-F&O,2000,568.005235,1136010.47,2000,151.835545,303671.09,0,0,-832339.38,0
BANKNIFTY04Aug2022PE37000.00,NSE-F&O,4025,37.42437814,150633.122,4025,164.269876,661186.2511,0,0,510553.1291,153165.94
BANKNIFTY04Aug2022PE37500.00,NSE-F&O,6225,80.05415723,498337.1288,6225,245.0765657,1525601.621,0,0,1027264.493,308179.35
BANKNIFTY04Aug2022PE37700.00,NSE-F&O,2400,115.283079,276679.3896,2400,112.294646,269507.1504,0,0,-7172.2392,0
BANKNIFTY04Aug2022PE37900.00,NSE-F&O,4200,513.497805,2156690.781,4200,162.715888,683406.7296,0,0,-1473284.051,0
BANKNIFTY04Aug2022PE38000.00,NSE-F&O,3000,723.482233,2170446.699,3000,377.348783,1132046.349,0,0,-1038400.35,0
BANKNIFTY05Jan2023CE43000.00,NSE-F&O,1800,498.634711,897542.4798,1800,137.83015,248094.27,0,0,-649448.2098,0
BANKNIFTY05Jan2023CE43100.00,NSE-F&O,900,265.964178,239367.7602,900,342.886567,308597.9103,0,0,69230.1501,20769.05
BANKNIFTY05Jan2023CE43200.00,NSE-F&O,1800,1.306594,2351.8692,1800,100.82555,181485.99,0,0,179134.1208,53740.24
BANKNIFTY05Jan2023CE43400.00,NSE-F&O,6300,19.02948086,119885.7294,6300,160.2712251,1009708.718,0,0,889822.989,266946.9
BANKNIFTY05Jan2023CE43500.00,NSE-F&O,3600,134.8546698,485476.8111,3600,97.41398025,350690.3289,0,0,-134786.4822,0
BANKNIFTY05Jan2023CE43600.00,NSE-F&O,900,29.603733,26643.3597,900,79.052322,71147.0898,0,0,44503.7301,13351.12
BANKNIFTY05Jan2023CE43800.00,NSE-F&O,1800,81.861256,147350.2608,1800,14.150239,25470.4302,0,0,-121879.8306,0
BANKNIFTY05Jan2023PE42600.00,NSE-F&O,1400,49.768793,69676.3102,1400,119.288807,167004.3298,0,0,97328.0196,29198.41
BANKNIFTY05Jan2023PE42900.00,NSE-F&O,900,266.282278,239654.0502,900,58.724967,52852.4703,0,0,-186801.5799,0
BANKNIFTY05Jan2023PE43000.00,NSE-F&O,5500,144.6690656,795679.861,5500,175.308502,964196.7609,0,0,168516.8999,50555.07
BANKNIFTY05Jan2023PE43200.00,NSE-F&O,900,646.1315,581518.35,900,95.183844,85665.4596,0,0,-495852.8904,0
BANKNIFTY05Jan2023PE43400.00,NSE-F&O,3600,432.058731,1555411.432,3600,270.173981,972626.3316,0,0,-582785.1,0
BANKNIFTY05Jan2023PE43800.00,NSE-F&O,1800,534.345644,961822.1592,1800,784.914228,1412845.61,0,0,451023.4512,135307.04
BANKNIFTY05May2022CE35400.00,NSE-F&O,25,28.748,718.7,25,18.9912,474.78,0,0,-243.92,0
BANKNIFTY05May2022CE35600.00,NSE-F&O,1000,27.65565,27655.65,1000,59.64882,59648.82,0,0,31993.17,9597.95
BANKNIFTY05May2022CE35800.00,NSE-F&O,1200,115.986217,139183.4604,1200,3.090483,3708.5796,0,0,-135474.8808,0
BANKNIFTY05May2022CE36000.00,NSE-F&O,3200,19.303453,61771.0496,3200,212.7274938,680727.98,0,0,618956.9304,185687.08
BANKNIFTY05May2022CE36200.00,NSE-F&O,1000,41.32354,41323.54,1000,70.18339,70183.39,0,0,28859.85,8657.96
BANKNIFTY05May2022CE36500.00,NSE-F&O,2000,130.89343,261786.86,2000,6.224185,12448.37,0,0,-249338.49,0
BANKNIFTY05May2022CE36600.00,NSE-F&O,500,7.16222,3581.11,500,88.19172,44095.86,0,0,40514.75,12154.42
BANKNIFTY05May2022CE37500.00,NSE-F&O,1500,77.9232266,116884.8399,1500,60.972067,91458.1005,0,0,-25426.7394,0
BANKNIFTY05May2022PE35300.00,NSE-F&O,2000,222.24896,444497.92,2000,31.5656,63131.2,0,0,-381366.72,0
BANKNIFTY05May2022PE35500.00,NSE-F&O,2000,178.024345,356048.69,2000,71.111005,142222.01,0,0,-213826.68,0
BANKNIFTY05May2022PE35600.00,NSE-F&O,2000,111.032895,222065.79,2000,388.09729,776194.58,0,0,554128.79,166238.64
BANKNIFTY05May2022PE36000.00,NSE-F&O,2025,345.639225,699919.4306,2025,377.9120049,765271.81,0,0,65352.37938,19605.71
BANKNIFTY05May2022PE36500.00,NSE-F&O,1000,826.34974,826349.74,1000,912.26231,912262.31,0,0,85912.57,25773.77
BANKNIFTY05May2022PE37000.00,NSE-F&O,25,912.556,22813.9,25,1345.7736,33644.34,0,0,10830.44,3249.13
BANKNIFTY06Oct2022CE38300.00,NSE-F&O,1200,971.444917,1165733.9,1200,391.749375,470099.25,0,0,-695634.6504,0
BANKNIFTY06Oct2022CE38800.00,NSE-F&O,1200,185.929517,223115.4204,1200,472.957783,567549.3396,0,0,344433.9192,103330.18
BANKNIFTY06Oct2022CE39000.00,NSE-F&O,2700,406.071674,1096393.52,2700,160.50457,433362.339,0,0,-663031.1808,0
BANKNIFTY06Oct2022CE39500.00,NSE-F&O,2425,176.81786,428783.3105,2425,85.865963,208224.9603,0,0,-220558.3502,0
BANKNIFTY06Oct2022CE40000.00,NSE-F&O,25,69.8532,1746.33,25,6.184,154.6,0,0,-1591.73,0
BANKNIFTY06Oct2022PE36500.00,NSE-F&O,2500,0,0,2500,96.802008,242005.02,0,0,242005.02,72601.51
BANKNIFTY06Oct2022PE37800.00,NSE-F&O,1200,248.9709,298765.08,1200,43.142542,51771.0504,0,0,-246994.0296,0
BANKNIFTY06Oct2022PE38000.00,NSE-F&O,2425,227.812709,552445.8193,2425,48.25430548,117016.6908,0,0,-435429.1285,0
BANKNIFTY06Oct2022PE38300.00,NSE-F&O,1200,8.413058,10095.6696,1200,445.897733,535077.2796,0,0,524981.61,157494.48
BANKNIFTY06Oct2022PE38500.00,NSE-F&O,4800,120.386502,577855.2096,4800,187.595554,900458.6592,0,0,322603.4496,96781.03
BANKNIFTY06Oct2022PE39000.00,NSE-F&O,2725,51.576279,140545.3603,2725,290.1878344,790761.8487,0,0,650216.4884,195064.95
BANKNIFTY07Apr2022CE37000.00,NSE-F&O,1200,499.0646,598877.52,1200,927.245258,1112694.31,0,0,513816.7896,154145.04
BANKNIFTY07Apr2022CE37800.00,NSE-F&O,3400,64.532815,219411.571,3400,121.8143235,414168.7,0,0,194757.129,58427.14
BANKNIFTY07Apr2022CE38000.00,NSE-F&O,2400,308.509958,740423.8992,2400,44.7628165,107430.7596,0,0,-632993.1396,0
BANKNIFTY07Apr2022CE39000.00,NSE-F&O,2400,0,0,2400,114.087525,273810.06,0,0,273810.06,82143.02
BANKNIFTY07Apr2022PE37000.00,NSE-F&O,1200,74.858008,89829.6096,1200,71.711667,86054.0004,0,0,-3775.6092,0
BANKNIFTY07Apr2022PE37600.00,NSE-F&O,2025,79.436721,160859.36,2025,40.407956,81826.1109,0,0,-79033.24913,0
BANKNIFTY07Apr2022PE37800.00,NSE-F&O,3400,200.335729,681141.4786,3400,96.462615,327972.891,0,0,-353168.5876,0
BANKNIFTY07Jul2022CE33000.00,NSE-F&O,1200,503.9312,604717.44,1200,548.610242,658332.2904,0,0,53614.8504,16084.46
BANKNIFTY07Jul2022CE33500.00,NSE-F&O,2000,380.04931,760098.62,2000,394.866755,789733.51,0,0,29634.89,8890.47
BANKNIFTY07Jul2022CE33800.00,NSE-F&O,1200,179.025725,214830.87,1200,169.05125,202861.5,0,0,-11969.37,0
BANKNIFTY07Jul2022CE34200.00,NSE-F&O,1700,448.454688,762372.9696,1700,83.211347,141459.2899,0,0,-620913.6797,0
BANKNIFTY07Jul2022CE34700.00,NSE-F&O,2900,162.1593,470261.97,2900,144.94889,420351.781,0,0,-49910.189,0
BANKNIFTY07Jul2022CE35000.00,NSE-F&O,1700,15.040441,25568.7497,1700,24.796524,42154.0908,0,0,16585.3411,4975.6
BANKNIFTY07Jul2022PE33000.00,NSE-F&O,1200,310.010958,372013.1496,1200,287.966425,345559.71,0,0,-26453.4396,0
BANKNIFTY07Jul2022PE33800.00,NSE-F&O,1700,0.808071,1373.7207,1700,107.376,182539.2,0,0,181165.4793,54349.64
BANKNIFTY07Jul2022PE34200.00,NSE-F&O,1700,246.993059,419888.2003,1700,234.9033998,399335.7796,0,0,-20552.4207,0
BANKNIFTY08Dec2022CE43200.00,NSE-F&O,1400,141.000057,197400.0798,1400,302.813964,423939.5496,0,0,226539.4698,67961.84
BANKNIFTY08Dec2022CE43700.00,NSE-F&O,4700,51.11780206,240253.6697,4700,16.79792374,78950.2416,0,0,-161303.4281,0
BANKNIFTY08Dec2022PE42700.00,NSE-F&O,2600,127.3507733,331112.0106,2600,7.289712,18953.2512,0,0,-312158.7594,0
BANKNIFTY08Dec2022PE43200.00,NSE-F&O,1400,68.888443,96443.8202,1400,449.466464,629253.0496,0,0,532809.2294,159842.77
BANKNIFTY08Sep2022CE38300.00,NSE-F&O,2000,543.91003,1087820.06,2000,1317.784825,2635569.65,0,0,1547749.59,464324.88
BANKNIFTY08Sep2022CE39500.00,NSE-F&O,1200,516.68305,620019.66,1200,695.506775,834608.13,0,0,214588.47,64376.54
BANKNIFTY08Sep2022CE39700.00,NSE-F&O,2000,374.5446,749089.2,2000,271.8569552,543713.9104,0,0,-205375.2896,0
BANKNIFTY08Sep2022CE39900.00,NSE-F&O,800,197.891225,158312.98,800,293.336063,234668.8504,0,0,76355.8704,22906.76
BANKNIFTY08Sep2022CE40000.00,NSE-F&O,5600,223.2043179,1249944.18,5600,231.1444342,1294408.832,0,0,44464.6516,13339.4
BANKNIFTY08Sep2022CE40200.00,NSE-F&O,3600,74.003664,266413.1904,3600,70.691997,254491.1892,0,0,-11922.0012,0
BANKNIFTY08Sep2022CE40500.00,NSE-F&O,1200,90.867158,109040.5896,1200,1.040033,1248.0396,0,0,-107792.55,0
BANKNIFTY08Sep2022PE38300.00,NSE-F&O,2000,558.77398,1117547.96,2000,124.9303,249860.6,0,0,-867687.36,0
BANKNIFTY08Sep2022PE38500.00,NSE-F&O,4225,117.1027668,494759.1896,4225,171.6572638,725251.9397,0,0,230492.7501,69147.83
BANKNIFTY08Sep2022PE39000.00,NSE-F&O,1225,289.455233,354582.6604,1225,337.098359,412945.4898,0,0,58362.82935,17508.85
BANKNIFTY08Sep2022PE39200.00,NSE-F&O,3200,59.76887175,191260.3896,3200,12.801234,40963.9488,0,0,-150296.4408,0
BANKNIFTY08Sep2022PE39500.00,NSE-F&O,4625,227.7469903,1053329.83,4625,152.0551029,703254.8509,0,0,-350074.9792,0
BANKNIFTY08Sep2022PE39700.00,NSE-F&O,3600,18.946286,68206.6296,3600,113.876397,409955.0292,0,0,341748.3996,102524.52
BANKNIFTY08Sep2022PE40000.00,NSE-F&O,2400,5.090575,12217.38,2400,459.911767,1103788.241,0,0,1091570.861,327471.26
BANKNIFTY08Sep2022PE40500.00,NSE-F&O,1200,801.333258,961599.9096,1200,300.951775,361142.13,0,0,-600457.7796,0
BANKNIFTY09Feb2023CE41000.00,NSE-F&O,1800,598.700356,1077660.641,1800,378.623172,681521.7096,0,0,-396138.9312,0
BANKNIFTY09Feb2023CE41200.00,NSE-F&O,5400,266.558052,1439413.481,5400,382.351052,2064695.681,0,0,625282.2,187584.66
BANKNIFTY09Feb2023CE41500.00,NSE-F&O,1825,193.1472875,352493.7996,1825,236.9833369,432494.5898,0,0,80000.7902,24000.24
BANKNIFTY09Feb2023CE41600.00,NSE-F&O,1400,51.761786,72466.5004,1400,152.6597856,213723.6999,0,0,141257.1995,42377.16
BANKNIFTY09Feb2023CE42000.00,NSE-F&O,900,63.849422,57464.4798,900,9.680278,8712.2502,0,0,-48752.2296,0
BANKNIFTY09Feb2023CE42200.00,NSE-F&O,900,0.808056,727.2504,900,29.457967,26512.1703,0,0,25784.9199,7735.48
BANKNIFTY09Feb2023PE40000.00,NSE-F&O,4500,641.284133,2885778.599,4500,278.3414044,1252536.32,0,0,-1633242.279,0
BANKNIFTY09Feb2023PE40500.00,NSE-F&O,1800,312.412528,562342.5504,1800,70.661494,127190.6892,0,0,-435151.8612,0
BANKNIFTY09Feb2023PE40700.00,NSE-F&O,1825,36.6555177,66896.3198,1825,277.695803,506794.8405,0,0,439898.5207,131969.56
BANKNIFTY09Feb2023PE40800.00,NSE-F&O,25,310.0556,7751.39,25,312.4336,7810.84,0,0,59.45,17.83
BANKNIFTY09Feb2023PE41000.00,NSE-F&O,1800,33.4044555,60128.0199,1800,523.246161,941843.0898,0,0,881715.0699,264514.52
BANKNIFTY09Feb2023PE41200.00,NSE-F&O,900,84.863233,76376.9097,900,66.516189,59864.5701,0,0,-16512.3396,0
BANKNIFTY09Feb2023PE41500.00,NSE-F&O,1825,622.5056217,1136072.76,1825,434.678466,793288.2005,0,0,-342784.5591,0
BANKNIFTY09Feb2023PE41600.00,NSE-F&O,900,267.0832,240374.88,900,219.293878,197364.4902,0,0,-43010.3898,0
BANKNIFTY09Jun2022CE34800.00,NSE-F&O,1200,101.059592,121271.5104,1200,128.140692,153768.8304,0,0,32497.32,9749.2
